source_dataset,threshold_minutes,scenario,n_removed,removed_service_municipio,newly_uncovered_complete_case,newly_uncovered_upper_bound,adult_population_complete_case,adult_population_missing_anchor,adult_population_covered,adult_population_uncovered,adult_population_uncovered_upper_bound,n_complete_case_municipality_year,n_missing_anchor_municipality_year,newly_uncovered_complete_case_display,newly_uncovered_upper_bound_display,source_artifact,source_sha256
targeted_structural_stress_test,180,sequential_top_B_in_strength,157,315180,313598984.0,313598984.0,801096930.0,3973.0,377043909.0,424053021.0,424056994.0,27850,1,313598984,313598984,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,158,355710,314906284.0,314906284.0,801096930.0,3973.0,375736609.0,425360321.0,425364294.0,27850,1,314906284,314906284,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,159,500660,315056519.0,315056519.0,801096930.0,3973.0,375586374.0,425510556.0,425514529.0,27850,1,315056519,315056519,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,160,317010,322136795.0,322136795.0,801096930.0,3973.0,368506098.0,432590832.0,432594805.0,27850,1,322136795,322136795,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,161,330070,323072491.0,323072491.0,801096930.0,3973.0,367570402.0,433526528.0,433530501.0,27850,1,323072491,323072491,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,162,410590,327455155.0,327455155.0,801096930.0,3973.0,363187738.0,437909192.0,437913165.0,27850,1,327455155,327455155,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,163,314700,328512020.0,328512020.0,801096930.0,3973.0,362130873.0,438966057.0,438970030.0,27850,1,328512020,328512020,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,164,330220,329463065.0,329463065.0,801096930.0,3973.0,361179828.0,439917102.0,439921075.0,27850,1,329463065,329463065,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,165,352720,329479590.0,329479590.0,801096930.0,3973.0,361163303.0,439933627.0,439937600.0,27850,1,329479590,329479590,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,166,420890,334100022.0,334100022.0,801096930.0,3973.0,356542871.0,444554059.0,444558032.0,27850,1,334100022,334100022,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,167,291920,338814894.0,338814894.0,801096930.0,3973.0,351827999.0,449268931.0,449272904.0,27850,1,338814894,338814894,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,168,313240,340410749.0,340410749.0,801096930.0,3973.0,350232144.0,450864786.0,450868759.0,27850,1,340410749,340410749,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,169,330630,342273529.0,342273529.0,801096930.0,3973.0,348369364.0,452727566.0,452731539.0,27850,1,342273529,342273529,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,170,421870,348892063.0,348892063.0,801096930.0,3973.0,341750830.0,459346100.0,459350073.0,27850,1,348892063,348892063,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,171,521310,349372805.0,349372805.0,801096930.0,3973.0,341270088.0,459826842.0,459830815.0,27850,1,349372805,349372805,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,172,316990,351204027.0,351204027.0,801096930.0,3973.0,339438866.0,461658064.0,461662037.0,27850,1,351204027,351204027,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,173,317070,353724987.0,353724987.0,801096930.0,3973.0,336917906.0,464179024.0,464182997.0,27850,1,353724987,353724987,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,174,431350,354329935.0,354329935.0,801096930.0,3973.0,336312958.0,464783972.0,464787945.0,27850,1,354329935,354329935,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,175,313380,370486569.0,370486569.0,801096930.0,3973.0,320156324.0,480940606.0,480944579.0,27850,1,370486569,370486569,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,176,320480,370500508.0,370500508.0,801096930.0,3973.0,320142385.0,480954545.0,480958518.0,27850,1,370500508,370500508,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,177,330010,381953231.0,381953231.0,801096930.0,3973.0,308689662.0,492407268.0,492411241.0,27850,1,381953231,381953231,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,178,330060,383325110.0,383325110.0,801096930.0,3973.0,307317783.0,493779147.0,493783120.0,27850,1,383325110,383325110,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,179,421480,387432091.0,387432091.0,801096930.0,3973.0,303210802.0,497886128.0,497890101.0,27850,1,387432091,387432091,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,180,500370,393420974.0,393420974.0,801096930.0,3973.0,297221919.0,503875011.0,503878984.0,27850,1,393420974,393420974,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,181,240800,395529974.0,395529974.0,801096930.0,3973.0,295112919.0,505984011.0,505987984.0,27850,1,395529974,395529974,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,182,290320,396109128.0,396109128.0,801096930.0,3973.0,294533765.0,506563165.0,506567138.0,27850,1,396109128,396109128,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,183,313510,396469313.0,396469313.0,801096930.0,3973.0,294173580.0,506923350.0,506927323.0,27850,1,396469313,396469313,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,184,315120,397649665.0,397649665.0,801096930.0,3973.0,292993228.0,508103702.0,508107675.0,27850,1,397649665,397649665,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,185,352730,485378178.0,485378178.0,801096930.0,3973.0,205264715.0,595832215.0,595836188.0,27850,1,485378178,485378178,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,186,412770,489016403.0,489016403.0,801096930.0,3973.0,201626490.0,599470440.0,599474413.0,27850,1,489016403,489016403,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,187,431405,489036189.0,489036189.0,801096930.0,3973.0,201606704.0,599490226.0,599494199.0,27850,1,489036189,489036189,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,188,521250,493952784.0,493952784.0,801096930.0,3973.0,196690109.0,604406821.0,604410794.0,27850,1,493952784,493952784,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,189,150080,499393331.0,499393331.0,801096930.0,3973.0,191249562.0,609847368.0,609851341.0,27850,1,499393331,499393331,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,190,150120,499566816.0,499566816.0,801096930.0,3973.0,191076077.0,610020853.0,610024826.0,27850,1,499566816,499566816,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,191,150810,499668578.0,499668578.0,801096930.0,3973.0,190974315.0,610122615.0,610126588.0,27850,1,499668578,499668578,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,192,261070,507134054.0,507134054.0,801096930.0,3973.0,183508839.0,617588091.0,617592064.0,27850,1,507134054,507134054,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,193,313130,508464837.0,508464837.0,801096930.0,3973.0,182178056.0,618918874.0,618922847.0,27850,1,508464837,508464837,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,194,314390,516038265.0,516038265.0,801096930.0,3973.0,174604628.0,626492302.0,626496275.0,27850,1,516038265,516038265,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,195,316860,516642411.0,516642411.0,801096930.0,3973.0,174000482.0,627096448.0,627100421.0,27850,1,516642411,516642411,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,196,330452,517705786.0,517705786.0,801096930.0,3973.0,172937107.0,628159823.0,628163796.0,27850,1,517705786,517705786,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,197,351380,517877547.0,517877547.0,801096930.0,3973.0,172765346.0,628331584.0,628335557.0,27850,1,517877547,517877547,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,198,352480,530888476.0,530888476.0,801096930.0,3973.0,159754417.0,641342513.0,641346486.0,27850,1,530888476,530888476,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,199,412810,535146618.0,535146618.0,801096930.0,3973.0,155496275.0,645600655.0,645604628.0,27850,1,535146618,535146618,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,200,430210,544943104.0,544943104.0,801096930.0,3973.0,145699789.0,655397141.0,655401114.0,27850,1,544943104,544943104,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,201,431530,545231505.0,545231505.0,801096930.0,3973.0,145411388.0,655685542.0,655689515.0,27850,1,545231505,545231505,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,202,431750,547989540.0,547989540.0,801096930.0,3973.0,142653353.0,658443577.0,658447550.0,27850,1,547989540,547989540,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,203,431870,553498133.0,553498133.0,801096930.0,3973.0,137144760.0,663952170.0,663956143.0,27850,1,553498133,553498133,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,204,510704,553638428.0,553638428.0,801096930.0,3973.0,137004465.0,664092465.0,664096438.0,27850,1,553638428,553638428,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
